no_correlativo,fase_1,fase_2,fase_3,fase_4,fase_5,fase_6,fase_7,fase_8,fase_9,fase_10,iniciada
15485,True,True,True,True,True,True,True,True,True,True,True
15486,False,False,False,False,False,False,False,False,False,False,True
15487,True,True,True,True,True,True,True,True,True,True,True
15488,True,True,True,True,True,True,True,True,True,True,True
15489,True,True,True,True,True,True,True,True,True,True,True
15491,True,True,True,True,True,True,True,True,True,True,True
15492,True,True,True,True,True,True,True,True,True,True,True
15493,True,True,True,True,True,True,True,True,True,True,True
15494,True,True,True,True,True,True,True,True,True,True,True
15495,True,True,True,True,True,True,True,True,True,True,True
15496,True,True,True,True,True,True,True,True,True,True,True
15497,True,True,True,True,True,True,True,True,True,True,True
15498,True,True,True,True,True,True,True,True,True,True,True
15499,True,True,True,True,True,True,True,True,True,True,True
15500,True,True,True,True,True,True,True,True,True,True,True
15501,True,True,True,True,True,True,True,True,True,True,True
15502,True,True,True,True,True,True,True,True,True,True,True
15503,True,True,True,True,True,True,True,True,True,True,True
15504,True,True,True,True,True,True,True,True,True,True,True
15505,True,True,True,True,True,True,True,True,True,True,True
15506,True,True,True,True,True,True,True,True,True,True,True
15507,True,True,True,True,True,True,True,True,True,True,True
15508,True,True,True,True,True,True,True,True,True,True,True
15509,True,True,True,True,True,True,True,True,True,True,True
15566,True,True,True,True,True,True,True,True,True,True,True
15567,True,True,True,True,True,True,True,True,True,True,True
15568,True,True,True,True,True,True,True,True,True,True,True
15569,True,True,True,True,True,True,True,True,True,True,True
15570,True,True,True,True,True,True,True,True,True,True,True
15572,True,True,True,True,True,True,True,True,True,True,True
15573,True,True,True,True,True,True,True,True,True,True,True
15574,True,True,True,True,True,True,True,True,True,True,True
15576,True,True,True,True,True,True,True,True,True,True,True
15577,True,True,True,True,True,True,True,True,True,True,True
15579,True,True,True,True,True,True,True,True,True,True,True
15580,True,True,True,True,True,True,True,True,True,True,True
15581,True,True,True,True,True,True,True,True,True,True,True
15582,True,True,True,True,True,True,True,True,True,True,True
15583,True,True,True,True,True,True,True,True,True,True,True
15584,True,True,True,True,True,True,True,True,True,True,True
15585,True,True,True,True,True,True,True,True,True,True,True
15586,True,True,True,True,True,True,True,True,True,True,True
15587,True,True,True,True,True,True,True,True,True,True,True
15588,True,True,True,True,True,True,True,True,True,True,True
15589,True,True,True,True,True,True,True,True,True,True,True
15590,True,True,True,True,True,True,True,True,True,True,True
15591,True,True,True,True,True,True,True,True,True,True,True
15592,True,True,True,True,True,True,True,True,True,True,True
15593,True,True,True,True,True,True,True,True,True,True,True
15625,True,True,True,True,False,True,True,True,True,True,True
15643,True,True,True,True,False,True,True,True,True,True,True
15647,True,True,True,True,False,True,True,True,True,True,True
15651,False,False,True,False,False,False,False,False,False,True,True
15656,False,False,False,False,False,False,False,False,False,True,True
15661,True,True,True,True,True,True,True,True,True,True,True
15666,True,True,True,True,True,True,True,True,True,True,True
15671,True,True,True,True,True,True,True,True,True,True,True
15676,True,True,True,True,True,True,True,True,True,True,True
15681,True,True,True,True,True,True,True,True,True,True,True
15695,True,True,True,True,True,True,True,True,True,True,True
15696,True,True,True,True,True,True,True,True,True,True,True
15697,True,True,True,True,True,True,True,True,True,True,True
15698,True,True,True,True,True,True,True,True,True,True,True
15720,True,True,True,True,True,True,True,True,True,True,True
15723,True,True,True,True,True,True,True,True,True,True,True
15745,True,True,True,True,True,True,True,True,True,True,True
15746,True,True,True,True,True,True,True,True,True,True,True
15747,True,True,True,True,True,True,True,True,True,True,True
15748,True,True,True,True,True,True,True,True,True,True,True
15771,True,True,True,True,True,True,True,True,True,True,True
15773,True,True,True,True,True,True,True,True,True,True,True
15795,True,True,True,True,True,True,True,True,True,True,True
15796,True,True,True,True,True,True,True,True,True,True,True
15797,True,True,True,True,True,True,True,True,True,True,True
15798,True,True,True,True,True,True,True,True,True,True,True
15820,False,False,False,False,False,False,False,False,False,False,True
15821,True,True,True,True,True,True,True,True,True,True,True
15822,True,True,True,True,True,True,True,True,True,True,True
15823,True,True,True,True,True,True,True,True,True,True,True
15835,True,True,True,True,False,True,True,True,True,True,True
15838,True,True,True,True,False,True,True,True,True,True,True
15841,True,True,True,True,False,True,True,True,True,True,True
15851,True,True,True,True,True,True,True,True,True,True,True
15852,True,True,True,True,True,True,True,True,True,True,True
15853,True,True,True,True,True,True,True,True,True,True,True
15854,True,True,True,True,True,True,True,True,True,True,True
15855,True,True,True,True,True,True,True,True,True,True,True
15856,True,True,True,True,True,True,True,True,True,True,True
15857,True,True,True,True,True,True,True,True,True,True,True
15858,True,True,True,True,True,True,True,True,True,True,True
15897,True,True,True,True,True,True,True,True,True,True,True
15898,True,True,True,True,True,True,True,True,True,True,True
15899,True,True,True,True,True,True,True,True,True,True,True
15900,True,True,True,True,True,True,True,True,True,True,True
15901,True,True,True,True,True,True,True,True,True,True,True
15902,True,True,True,True,True,True,True,True,True,True,True
15903,True,True,True,True,True,True,True,True,True,True,True
15904,True,True,True,True,True,True,True,True,True,True,True
15905,True,True,True,True,True,True,True,True,True,True,True
15906,True,True,True,True,True,True,True,True,True,True,True
15907,True,True,True,True,True,True,True,True,True,True,True
15908,True,True,True,True,True,True,True,True,True,True,True
15909,True,True,True,True,True,True,True,True,True,True,True
15910,True,True,True,True,True,True,True,True,True,True,True
15911,True,True,True,True,True,True,True,True,True,True,True
15912,True,True,True,True,True,True,True,True,True,True,True
15913,True,True,True,True,True,True,True,True,True,True,True
15914,True,True,True,True,True,True,True,True,True,True,True
15915,True,True,True,True,True,True,True,True,True,True,True
15916,True,True,True,True,True,True,True,True,True,True,True
15917,True,True,True,True,True,True,True,True,True,True,True
15918,True,True,True,True,True,True,True,True,True,True,True
15964,True,True,True,True,False,True,True,True,True,True,True
15968,True,True,True,True,True,True,True,True,True,True,True
15972,True,True,True,True,False,True,True,True,True,True,True
15976,True,True,True,True,False,True,True,True,True,True,True
15981,True,True,True,True,True,True,True,True,True,True,True
15985,True,True,True,True,False,True,True,True,True,True,True
15988,True,True,True,True,False,True,True,True,True,True,True
15992,True,True,True,True,False,True,True,True,True,True,True
15996,True,True,True,True,True,True,True,True,True,True,True
16000,True,True,True,True,True,True,True,True,True,True,True
16003,True,True,True,True,True,True,True,True,True,True,True
16007,True,True,True,True,True,True,True,True,True,True,True
16012,True,True,True,True,True,True,True,True,True,True,True
16017,True,True,True,True,True,True,True,True,True,True,True
16021,False,False,False,False,False,False,False,False,False,False,True
16078,True,True,True,True,True,True,True,True,True,True,True
16079,True,True,True,True,True,True,True,True,True,True,True
16080,True,True,True,True,True,True,True,True,True,True,True
16081,True,True,True,True,True,True,True,True,True,True,True
16082,True,True,True,True,True,True,True,True,True,True,True
16083,True,True,True,True,True,True,True,True,True,True,True
16084,True,True,True,True,True,True,True,True,True,True,True
16085,True,True,True,True,True,True,True,True,True,True,True
16086,True,True,True,True,True,True,True,True,True,True,True
16087,True,True,True,True,True,True,True,True,True,True,True
16088,True,True,True,True,True,True,True,True,True,True,True
16089,True,True,True,True,True,True,True,True,True,True,True
16090,True,True,True,True,True,True,True,True,True,True,True
16091,True,True,True,True,True,True,True,True,True,True,True
16092,True,True,True,True,True,True,True,True,True,True,True
16093,True,True,True,True,True,True,True,True,True,True,True
16094,True,True,True,True,True,True,True,True,True,True,True
16095,True,True,True,True,True,True,True,True,True,True,True
16096,True,True,True,True,True,True,True,True,True,True,True
16097,True,True,True,True,True,True,True,True,True,True,True
16098,True,True,True,True,True,True,True,True,True,True,True
16099,True,True,True,True,True,True,True,True,True,True,True
16100,True,True,True,True,True,True,True,True,True,True,True
16101,True,True,True,True,True,True,True,True,True,True,True
16102,True,True,True,True,True,True,True,True,True,True,True
16203,True,True,True,True,True,True,True,True,True,True,True
16204,True,True,True,True,True,True,True,True,True,True,True
16205,True,True,True,True,True,True,True,True,True,True,True
16206,True,True,True,True,True,True,True,True,True,True,True
16207,True,True,True,True,True,True,True,True,True,True,True
16208,True,True,True,True,True,True,True,True,True,True,True
16209,True,True,True,True,True,True,True,True,True,True,True
16210,True,True,True,True,True,True,True,True,True,True,True
16211,True,True,True,True,True,True,True,True,True,True,True
16212,True,True,True,True,True,True,True,True,True,True,True
16213,True,True,True,True,True,True,True,True,True,True,True
16214,True,True,True,True,True,True,True,True,True,True,True
16215,True,True,True,True,True,True,True,True,True,True,True
16216,True,True,True,True,True,True,True,True,True,True,True
16217,True,True,True,True,True,True,True,True,True,True,True
16218,True,True,True,True,True,True,True,True,True,True,True
16219,True,True,True,True,True,True,True,True,True,True,True
16220,True,True,True,True,True,True,True,True,True,True,True
16221,True,True,True,True,True,True,True,True,True,True,True
16222,True,True,True,True,True,True,True,True,True,True,True
16223,True,True,True,True,True,True,True,True,True,True,True
16224,True,True,True,True,True,True,True,True,True,True,True
16225,True,True,True,True,True,True,True,True,True,True,True
16226,True,True,True,True,True,True,True,True,True,True,True
